"FileName","TestParameter","TestLag","RegressionModel","Collection","ForwardPValue","ForwardIntersection","ForwardBeta","BackwardPValue","BackwardIntersection","BackwardBeta","Std","Result"
"IL_GALVA.csv","Max.Temperature",1,"train_liear",7,2.71202000956101e-19,9.79668371862947,0.675546195325068,1.57246736275643e-66,9.70839273745075,0.6778152834873,3.60784986768969,"TRUE"
"IL_GALVA.csv","Max.Temperature",1,"train_liear",8,8.36336251915084e-21,10.0043976744969,0.653266368379426,2.15479162046226e-66,10.2825760060898,0.647067987862587,3.71716526891234,"TRUE"
"IL_GALVA.csv","Max.Temperature",1,"train_liear",9,4.41683862125372e-07,7.0446470015437,0.711551707074902,1.24969221727261e-72,7.54610143632644,0.705304258664298,4.78479002642613,"TRUE"
"IL_GALVA.csv","Max.Temperature",1,"train_liear",10,2.91455325620573e-16,4.74286395282236,0.728513976920296,2.41392732260694e-35,5.40644332117135,0.716746654556547,5.7218014141641,"TRUE"
"IL_GALVA.csv","Max.Temperature",1,"train_liear",11,1.78476206193574e-33,2.45556691360773,0.703358517447339,3.53344878545903e-21,2.95882331824871,0.707344097210842,6.16815722882992,"FALSE"
"IL_GALVA.csv","Max.Temperature",1,"train_liear",12,4.34907814139353e-23,0.354888006499782,0.71258360102,2.58504854818797e-27,0.58563379439921,0.711643820447364,6.4123442669765,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",1,1.13582687445374e-42,-0.314087968277161,0.707752498131055,2.46392920796256e-67,-0.246249034982898,0.705956470021611,6.78557530383803,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",2,7.35148777867737e-15,0.519070050964431,0.725508082558487,1.31545647800191e-31,0.171632083295005,0.727407529449773,6.29756718648834,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",3,3.70976464347206e-45,2.35023748373128,0.741103752381179,3.83932132313163e-35,1.93451674671171,0.736481940598386,6.58681448525814,"FALSE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",4,1.24328612273243e-09,5.19756723439843,0.699465715428431,7.03730059668245e-12,4.6732064800769,0.705615257127517,6.19197157742027,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",5,2.32738836772877e-14,7.01260375001368,0.703030838553642,8.78596421998329e-51,6.32087393532507,0.717026129748082,5.411242654649,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",6,2.16996755044784e-05,8.12321627478862,0.713967572471975,6.65462489976974e-41,7.88182321860447,0.715265291268996,4.2408684433495,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",7,7.87707289398106e-10,8.93939827438221,0.705347121111446,1.65512807390995e-38,8.78523211271685,0.70985551835026,3.73514037036345,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",8,3.31225064238123e-08,8.76998468693299,0.695438544129945,7.40618571372407e-27,8.83326605430419,0.696084839591847,3.70648765624655,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",9,1.5626265226552e-12,6.75917128147136,0.719817592011838,2.26642329459087e-35,7.24004539115998,0.71498457328024,4.75131115894792,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",10,5.15030058227439e-15,4.45949589893305,0.740811377772438,5.07743513305085e-20,4.98153727405354,0.735978763799091,5.57534574596855,"TRUE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",11,8.77303907184051e-36,2.1897168185325,0.720624307956005,1.1670697261977e-29,2.71706692828867,0.727897952290806,5.9691176667884,"FALSE"
"IL_WALNUT.csv","Max.Temperature",1,"train_liear",12,1.01941254062732e-37,0.231964832749341,0.732656227049259,4.5819087568717e-44,0.497650593879858,0.734899438323649,6.18484997864728,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",1,8.2068964577073e-36,1.23846242240238,0.664438671514278,2.28703110433421e-16,1.3189971686396,0.662125574931958,6.84382246417002,"FALSE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",2,3.28279367246669e-37,1.95324997685602,0.667076589178768,3.83484426500554e-12,1.68638670850357,0.66882113676152,6.78349195480588,"FALSE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",3,1.33806856895771e-33,3.9670626795073,0.679031219765487,2.56249064292429e-26,3.54533964219111,0.680562716835883,6.90882912033641,"FALSE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",4,9.54089071609207e-15,6.86535229255854,0.636949567618896,1.88870219189824e-58,6.39854401200313,0.641685375042834,6.08179180689144,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",5,1.99443738938945e-12,7.63678460828694,0.687004327458772,4.62566272740341e-108,7.23912354639041,0.692025822199276,5.13148932554897,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",6,3.3364248630084e-10,9.06881138637613,0.688127226547813,2.82254997578334e-127,8.47642626857099,0.701670121896547,3.86919941213089,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",7,1.23484355812727e-11,9.16597025016158,0.703184910728564,5.99807149650117e-96,8.87043565195322,0.71191467135935,3.42164304666028,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",8,8.20965248678277e-16,10.2602826683644,0.658426254692281,2.57236937307897e-92,10.6046100914434,0.648675525549052,3.4184030074319,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",9,5.80806222899526e-11,7.18681347897897,0.723532909242282,1.52772238097529e-130,7.81510206458825,0.714470109957772,4.46101429534842,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",10,1.13631529025507e-12,5.44453670536516,0.721281330192552,7.4404646050488e-72,5.94757129139677,0.712244349959505,5.41951621522241,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",11,3.11860692501092e-29,3.56007475717321,0.683269294297448,4.42016244107713e-31,3.97457826721659,0.691219835792698,6.02842718942339,"TRUE"
"IN_COLUMBUS.csv","Max.Temperature",1,"train_liear",12,2.29406170583699e-49,1.65915021983869,0.677981259260211,8.79228780269069e-18,1.84271470046237,0.679225425882075,6.30795283525748,"FALSE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",1,4.86555509474952e-24,0.285584448669255,0.685305761765071,3.4756871289961e-15,0.368414341555046,0.684987375447636,6.61545671884327,"FALSE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",2,9.32809666632715e-24,0.991551747674627,0.680398374611737,8.93401735593886e-13,0.729619494615151,0.680382130329009,6.4318280096253,"FALSE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",3,2.17189774898245e-54,3.00309812595678,0.698784193860333,8.85626621584175e-34,2.57262030036353,0.697496064467537,6.89248902603629,"FALSE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",4,3.76236766982603e-19,5.92640391556909,0.650247756656727,1.03748999838502e-38,5.50167684446458,0.652835437421728,6.1870551590621,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",5,8.31093959590077e-16,7.26119477041684,0.68527151495586,9.16048167916642e-100,6.82857893224919,0.690680623658653,5.46367143200016,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",6,8.04043606176505e-06,9.15034236162428,0.672114159772219,1.76201265473805e-88,8.5865383028265,0.685011064991821,4.18293124512487,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",7,9.66653530815246e-14,10.2618548612178,0.655059500570104,1.37761041762662e-88,9.83049569214468,0.668970691147428,3.55291487509421,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",8,2.13145666110311e-10,10.0484756430117,0.648732454572832,4.84287187818729e-78,10.2775591103208,0.642650367596722,3.50428261356494,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",9,4.96406436159645e-12,7.0787678077677,0.7122840191647,1.06519475550935e-71,7.56558573221239,0.706961429107567,4.55538992991726,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",10,1.53254120164917e-13,4.84115509612789,0.727645101925716,1.76654987545385e-33,5.30120152106827,0.722312207364759,5.51092733719959,"TRUE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",11,1.2827907061593e-52,2.81729930199617,0.689764411239909,3.32882578914222e-34,3.30354285459147,0.696343297227392,5.98429015215638,"FALSE"
"IN_MARION_2_N.csv","Max.Temperature",1,"train_liear",12,2.47632944351729e-54,0.812455407612199,0.702196179577983,3.39828506491731e-16,0.990945907660525,0.704219605456695,6.09548760685762,"FALSE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",1,8.42082394781212e-43,0.76282112829609,0.689417292171685,6.74215541738269e-27,0.786341517912585,0.690049480814462,6.70996872281239,"FALSE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",2,2.05011985061839e-18,1.45135171429713,0.711111204037288,1.05387682281055e-12,1.16620383529028,0.714161173981294,6.67715485075148,"FALSE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",3,9.87690449944886e-31,3.42649974776317,0.711711652007259,2.68049508371481e-31,3.00135486176125,0.711199872365304,6.8776384863855,"Inconclusive"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",4,3.006130321622e-23,5.64841312815782,0.697932480354424,4.53639495346492e-51,5.19885023812852,0.702536494821959,5.96209592456325,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",5,4.47976709821231e-23,6.64157746903876,0.726014961943493,7.05354931229224e-81,6.22259488049434,0.731740535777464,5.06285692696926,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",6,9.3560727712157e-09,8.32795267297838,0.71316473839914,4.76676443339326e-83,7.68186029720681,0.728934166881581,3.98483418612503,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",7,1.22391676992151e-20,9.9764802720562,0.675942187275665,9.84861911821059e-78,9.64997563805233,0.68551194573851,3.43109306629829,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",8,5.12385693819581e-18,10.1154749026562,0.658647151504403,2.600213191397e-91,10.4826088246557,0.649070633947848,3.39827218654985,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",9,3.92474632450543e-13,6.7329664678371,0.735745411941503,3.25961160024746e-105,7.22728554132652,0.729616994662302,4.40475239367643,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",10,3.0166946705516e-15,4.69251920438177,0.750871783615811,9.73398191872986e-41,5.2244139459753,0.742779851875991,5.2812716316935,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",11,2.72845914843362e-40,2.91086369874626,0.713847352324549,5.02789000627726e-42,3.43443062256612,0.717367428027799,6.0072557847321,"TRUE"
"IN_ROCKVILLE.csv","Max.Temperature",1,"train_liear",12,1.62731455929974e-30,1.13859869054457,0.712992522834851,3.7181586078809e-17,1.32355683806946,0.708062569457955,6.2218816238471,"FALSE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",1,1.55509077686549e-14,0.839415429262421,0.701591465782189,6.40214099274526e-29,0.811482379905688,0.697917414063413,7.41298813726956,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",2,1.01313777347701e-06,1.66099969026067,0.728473430798903,1.84145337535461e-16,1.32081842365355,0.727336862451128,7.63980680159499,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",3,3.37285616036234e-20,3.6720071733594,0.716460317677837,3.00586260082359e-21,3.17061150555041,0.719457381996268,7.59592873823,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",4,3.49962001848428e-15,6.73382537465677,0.653039629775393,1.04286243006318e-24,6.22564793716755,0.6663307486449,6.28835336619512,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",5,7.93015606818519e-28,7.70160862110568,0.687738976333304,1.38347119114768e-62,7.13554007250595,0.699044805194073,4.96870908438124,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",6,4.568569929701e-10,8.39600419796746,0.717312619428008,6.28423114745331e-57,7.93237697069237,0.723858294289902,4.05669031375843,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",7,5.10649347172072e-29,8.96514180018123,0.72115765961823,3.90868310419575e-80,8.851156200129,0.722925573832543,3.92462543388128,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",8,6.72865099282382e-21,9.26683395404677,0.700974881543938,3.80205635063216e-52,9.59636709511972,0.694031747576351,4.08741242491859,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",9,3.07045856177493e-19,7.58161140656927,0.710141361702746,5.22701610338971e-71,8.10386900224921,0.702700210127297,4.90323517267019,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",10,1.47083272948671e-20,5.41060218463215,0.722420664928445,1.73960774802049e-34,6.0910284002072,0.71266370737021,5.69992244474367,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",11,5.55846386669586e-15,3.32213189327217,0.694191216345948,8.20018948033502e-17,3.77502788804282,0.693649925285489,6.30921837253082,"TRUE"
"KS_HORTON.csv","Max.Temperature",1,"train_liear",12,9.51797760508422e-13,1.15252870448486,0.716383273076935,1.93950189149326e-13,1.42815707795772,0.715795518947213,6.72121150122285,"Inconclusive"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",1,2.97395187861459e-16,2.22329570112253,0.679675920021434,1.59924343045283e-26,2.27449457561189,0.672846749431351,7.41536175502778,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",2,1.93414286883964e-08,2.94125354710054,0.711917254051369,5.48626443566802e-10,2.60335015147333,0.716720656177613,7.63060766880452,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",3,5.13823211268974e-13,5.44112151508445,0.661798888729239,8.52374783607352e-31,4.90062940231947,0.671531482737303,7.27018135972553,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",4,1.12179847972213e-05,8.66199483325564,0.598658461540165,4.93381220073575e-32,8.22542756569255,0.609275940991407,5.64548884032747,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",5,2.41253276453654e-12,9.36549243202835,0.637957924639228,5.43002567818103e-110,8.92673086708721,0.645832766865325,4.29858856318937,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",6,1.6819944361243e-33,8.95932256603579,0.70972558043181,2.56772436599921e-135,8.36626272214591,0.720643260811555,3.61498999820278,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",7,1.59631771645299e-45,9.90434891467485,0.705116639422123,3.15798756011402e-136,9.75453752541255,0.706670192239807,3.6817844785195,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",8,3.87083404971143e-34,9.33213443710815,0.71931415422966,8.47131883638974e-163,9.65429848394718,0.712205056580477,4.1247633603598,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",9,6.05439319628674e-27,7.96921227243191,0.718061774846424,3.38217490639772e-157,8.10164162423287,0.724481629009078,4.79463721148913,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",10,7.8467335832616e-13,6.17092112806351,0.719175602748118,3.28687708221279e-85,6.9135797791024,0.705535151840983,5.28156315419167,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",11,4.39526918029706e-17,4.5426670565395,0.681873852734633,1.85632118580344e-46,4.93351530572617,0.682062776106542,6.15617366246481,"TRUE"
"KS_INDEPENDENCE.csv","Max.Temperature",1,"train_liear",12,1.36528410174777e-11,2.66409056176833,0.67068252472999,3.66969780331125e-19,2.96755303522716,0.665987960572719,6.71808170862884,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",1,5.01998316778957e-31,2.41267419315496,0.678542491010829,9.15771897596509e-28,2.378471669913,0.678159713419311,6.9874867211318,"FALSE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",2,2.98951152918387e-15,3.17800381871991,0.669711282363006,3.0575442691784e-14,2.93415667965488,0.674723422592567,6.89373667955114,"FALSE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",3,1.36285474655417e-12,5.12212288306862,0.676995395294048,1.09687314062583e-30,4.71348379189788,0.678468524171641,6.6675822361056,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",4,9.37478344181203e-14,7.49839498019137,0.653287147475653,6.78194976579172e-75,7.04256887273198,0.660762626224238,5.63237638043617,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",5,1.99656816211056e-20,8.25434746543104,0.689331791201716,1.14343684542315e-127,7.88103653987742,0.693769759586675,4.61237287124749,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",6,4.55452538682589e-13,9.89173654151456,0.680936389099827,8.19246973966287e-127,9.28378143789539,0.694390632539395,3.63918563303329,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",7,9.73374917485308e-10,10.7085031275805,0.668821618891517,1.81564139504564e-73,10.4326251930499,0.676903902746978,3.21152256240997,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",8,4.53694920946168e-20,10.1223867813846,0.67999690678881,7.38747711409932e-108,10.5031373662781,0.669864887989659,3.3477060907605,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",9,7.23614812251114e-18,7.33564533659316,0.735644964050453,8.56648484499937e-163,7.95695554695482,0.726476336624346,4.21428297646311,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",10,1.03540897985294e-21,5.81093109277032,0.73068852689732,8.47620000491437e-141,6.27541585044588,0.723463893528328,5.03046167107239,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",11,1.01386673944506e-17,4.36055580076521,0.685970941703122,1.16353991543172e-56,4.72379101748981,0.692966047527922,5.82990063399625,"TRUE"
"KY_BOWLING_GREEN_WARREN_CO_AP.csv","Max.Temperature",1,"train_liear",12,3.54244318868593e-33,2.64886483396353,0.688122818130805,2.01195248275521e-38,2.91672302098283,0.681311099899067,6.27057691250441,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",1,1.75055832875432e-68,1.91509334764248,0.607101625514879,1.32027669389182e-48,1.93364186149531,0.606975242841516,7.44370223856878,"FALSE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",2,2.00551968144441e-35,2.67682734434978,0.606643087279701,7.30408651106574e-30,2.49737180775238,0.605897353123456,7.41885350431764,"FALSE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",3,2.79847310935331e-26,5.07980550658757,0.596898504148131,1.82721790841812e-34,4.67794596112456,0.600246922119813,7.31172440411417,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",4,4.14632485663103e-20,7.5307187442454,0.595580039642707,1.59087813589687e-64,7.24025414887456,0.59564437075825,6.25301113367484,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",5,1.34100703765073e-42,9.03736525556408,0.621274658397877,4.96232011764257e-148,8.28134602197096,0.642092157649254,5.23565665468727,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",6,2.06477712574345e-15,10.0755060565275,0.646015834817512,1.13278884574093e-146,9.40830206401755,0.662598478319455,3.80178893095776,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",7,1.53833721803201e-12,10.7329683537158,0.642131441014481,9.67290173634805e-120,10.577976978566,0.646529059051525,3.26854594118416,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",8,3.99263276379967e-19,10.0444341754295,0.656109907223114,3.02061194796345e-169,10.4725892413135,0.643693028159419,3.39909248822836,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",9,3.46086002619759e-27,7.92457071922101,0.689498938565116,1.11556536433464e-180,8.53757240201646,0.679035156084636,4.45702021594852,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",10,6.28486802234608e-25,6.35447699330094,0.667529799955704,3.68652602971406e-136,6.7335806328933,0.663556768536724,5.54516760164257,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",11,2.14519231948857e-58,4.86429612324618,0.571398821207349,3.67569865581116e-94,5.28412489624665,0.574328648768199,6.62057082941329,"TRUE"
"KY_LEXINGTON_BLUEGRASS_AP.csv","Max.Temperature",1,"train_liear",12,3.12293878555891e-75,2.53537547651132,0.596664875718076,8.35690341092704e-74,2.70420420127974,0.593097035211871,6.94915364407961,"FALSE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",1,7.12732075822412e-47,5.56867202470596,0.669724188111954,1.08034793424023e-152,5.63388666057564,0.664426521125943,6.22013574189003,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",2,3.67980478430026e-23,6.37888071416535,0.658332073259007,6.17042407165789e-145,6.05514135796144,0.666503226412974,5.64915327536032,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",3,7.55986215876941e-24,7.71490400177217,0.659547591770215,1.21069546475219e-216,7.13632597585171,0.674350149780192,4.63733747702458,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",4,1.98412518211537e-21,9.28781710085008,0.648092054240189,3.25082580719329e-205,8.92974358067799,0.654942047637917,3.32156275577602,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",5,4.04292582593757e-46,10.1860520517438,0.660244795542386,3.33355367825822e-222,9.84152364010688,0.665435273807542,2.58348113382591,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",6,8.12156429971714e-37,10.5251223733617,0.67758672743494,7.47618587969538e-117,10.2245273945603,0.683921384878657,2.28923701298041,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",7,2.82057486372289e-63,12.5764274620799,0.619159019188784,2.24712561612087e-136,12.5543732510889,0.619423904289843,2.23799315336886,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",8,5.51651523054911e-49,12.1036092922172,0.634557333439245,2.95021696518123e-140,12.0718780764224,0.636241190078719,2.22228760722178,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",9,6.46177741108485e-73,9.3164888316955,0.699453082022365,5.76263878616234e-256,10.2170826851345,0.676566207166571,2.81161026701482,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",10,9.0417980859315e-33,8.12352039802841,0.696091284203025,1.33911480373669e-290,8.92633798039076,0.6765934425135,3.63220380462115,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",11,6.08962251106498e-28,7.51369988034675,0.651357955037212,3.07157694231559e-187,7.73241116529197,0.653039786203786,4.94506618943944,"TRUE"
"LA_LAFAYETTE_RGNL_AP.csv","Max.Temperature",1,"train_liear",12,3.1840567296362e-31,6.43383206409558,0.635186267586511,9.3402594231302e-125,6.69575638605875,0.629971160958391,5.7033241777095,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",1,2.51841447416448e-16,0.33435893573621,0.585793978968943,2.01781161788311e-18,0.411567848573795,0.581842021937178,5.90378296024286,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",2,2.19784711874211e-07,0.736564039571914,0.587040697539717,9.64039469782819e-07,0.567082766384148,0.592014161008467,5.51716694713181,"Inconclusive"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",3,1.10516433762344e-22,2.56758029419124,0.629768026027498,7.73037881180165e-11,2.23577200453861,0.627580602010695,5.55378416673807,"FALSE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",4,4.29487289068635e-15,5.4466075379369,0.590909032494334,0.00119186615541352,5.14026599000856,0.585721370352675,5.68852227585783,"FALSE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",5,8.22205808620198e-06,8.72662661500634,0.553256455704564,7.2096672576716e-11,8.47909810615935,0.550970526556095,5.57677644706335,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",6,3.36904840272576e-10,9.96320016787327,0.583510551785572,6.70659488815278e-21,9.72502342992878,0.586481040235811,4.94880499674701,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",7,2.47356942931256e-16,12.6338104603129,0.528009721231425,2.36409112541767e-41,12.5369570001873,0.530924660020697,3.95657967806041,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",8,4.50097270825292e-13,10.9275676246462,0.571174239690354,2.91052958139389e-45,11.0290549756091,0.570418091382302,3.97756076002879,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",9,1.37571494553058e-06,8.43024807314226,0.600823577769633,5.22952668296492e-09,9.02575396602885,0.589610243975683,4.26683398151535,"TRUE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",10,7.60811382075623e-12,6.30016574271844,0.594165142091379,7.74151913769851e-05,6.50310771372097,0.595317664601405,4.78815322562462,"FALSE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",11,1.89810893741938e-18,3.36084979014535,0.615969773640462,2.73720572807086e-07,3.82658098287679,0.610978305295784,5.08217457794656,"FALSE"
"MA_BLUE_HILL.csv","Max.Temperature",1,"train_liear",12,4.47619800504053e-16,1.13736543368491,0.602117426465089,1.07697096992394e-09,1.31462801907786,0.606572687452652,5.67859723111752,"FALSE"
"MA_LAWRENCE.csv","Max.Temperature",1,"train_liear",1,1.03288754610102e-14,0.507593432725201,0.583458807674075,7.58427706923608e-27,0.58477468435946,0.580491441908321,5.73483964368609,"TRUE"
"MA_LAWRENCE.csv","Max.Temperature",1,"train_liear",2,9.11421438410972e-10,0.999958182334108,0.600796914279481,8.12270793230423e-08,0.778687470710114,0.607776371347095,5.35585176649045,"FALSE"
"MA_LAWRENCE.csv","Max.Temperature",1,"train_liear",3,7.2047391872707e-22,2.81103592700796,0.637698688262217,8.16306561389562e-09,2.49697716451825,0.628077470320634,5.27385212043708,"FALSE"
"MA_LAWRENCE.csv","Max.Temperature",1,"train_liear",4,1.94134208847543e-16,5.81434195969094,0.593400437658879,0.000139668823446346,5.52885326380047,0.586850321462846,5.41173910981584,"FALSE"
"MA_LAWRENCE.csv","Max.Temperature",1,"train_liear",5,5.05625889344509e-06,8.79740953857744,0.575084536889338,1.15096020700506e-07,8.51243676253705,0.574614775923912,5.30418416801738,"TRUE"
"MA_LAWRENCE.csv","Max.Temperature",1,"train_liear",6,9.35018926361863e-09,10.3653233605543,0.592672385250636,8.5149035262063e-22,10.1661084626445,0.594198116191801,4.73613117645053,"TRUE"
